Date,Predicted_Demand,Product_Code
2015-11-29,20.627350226030945,Product_4826
2015-12-06,0.4174704882415625,Product_4826
2015-12-13,2.034129961818676,Product_4826
2015-12-20,2.1699289005609574,Product_4826
2015-12-27,20.627350226030945,Product_4826
2016-01-03,0.4174704882415625,Product_4826
2016-01-10,2.034129961818676,Product_4826
2016-01-17,2.1699289005609574,Product_4826
2016-01-24,20.627350226030945,Product_4826
2016-01-31,0.4174704882415625,Product_4826
2016-02-07,2.034129961818676,Product_4826
2016-02-14,2.1699289005609574,Product_4826
2016-01-03,42.914444076110954,Product_1499
2016-01-10,47.28287981683905,Product_1499
2016-01-17,33.31668962399132,Product_1499
2016-01-24,66.85388497021185,Product_1499
2016-01-31,42.914444076110954,Product_1499
2016-02-07,47.28287981683905,Product_1499
2016-02-14,33.31668962399132,Product_1499
2016-02-21,66.85388497021185,Product_1499
2016-02-28,42.914444076110954,Product_1499
2016-03-06,47.28287981683905,Product_1499
2016-03-13,33.31668962399132,Product_1499
2016-03-20,66.85388497021185,Product_1499
2016-01-03,-1.7666232836942068,Product_9311
2016-01-10,-3.107306345191997,Product_9311
2016-01-17,24.35353407809525,Product_9311
2016-01-24,29.665805757324144,Product_9311
2016-01-31,-1.7666232836942068,Product_9311
2016-02-07,-3.107306345191997,Product_9311
2016-02-14,24.35353407809525,Product_9311
2016-02-21,29.665805757324144,Product_9311
2016-02-28,-1.7666232836942068,Product_9311
2016-03-06,-3.107306345191997,Product_9311
2016-03-13,24.35353407809525,Product_9311
2016-03-20,29.665805757324144,Product_9311
2015-12-27,9.278051276250295,Product_4114
2016-01-03,-5.24775824054305,Product_4114
2016-01-10,-4.40150623499855,Product_4114
2016-01-17,6.771501347064429,Product_4114
2016-01-24,9.278051276250295,Product_4114
2016-01-31,-5.24775824054305,Product_4114
2016-02-07,-4.40150623499855,Product_4114
2016-02-14,6.771501347064429,Product_4114
2016-02-21,9.278051276250295,Product_4114
2016-02-28,-5.24775824054305,Product_4114
2016-03-06,-4.40150623499855,Product_4114
2016-03-13,6.771501347064429,Product_4114
2015-12-27,12.965103237742767,Product_9504
2016-01-03,-2.8100974168322232,Product_9504
2016-01-10,7.61396154926442,Product_9504
2016-01-17,-5.251937912392599,Product_9504
2016-01-24,12.965103237742767,Product_9504
2016-01-31,-2.8100974168322232,Product_9504
2016-02-07,7.61396154926442,Product_9504
2016-02-14,-5.251937912392599,Product_9504
2016-02-21,12.965103237742767,Product_9504
2016-02-28,-2.8100974168322232,Product_9504
2016-03-06,7.61396154926442,Product_9504
2016-03-13,-5.251937912392599,Product_9504
2015-12-27,17.16745752607219,Product_2618
2016-01-03,7.28983354954793,Product_2618
2016-01-10,22.629776262290356,Product_2618
2016-01-17,1.604583541040732,Product_2618
2016-01-24,17.16745752607219,Product_2618
2016-01-31,7.28983354954793,Product_2618
2016-02-07,22.629776262290356,Product_2618
2016-02-14,1.604583541040732,Product_2618
2016-02-21,17.16745752607219,Product_2618
2016-02-28,7.28983354954793,Product_2618
2016-03-06,22.629776262290356,Product_2618
2016-03-13,1.604583541040732,Product_2618
2016-01-03,29.670204916609322,Product_5910
2016-01-10,-9.178905439818635,Product_5910
2016-01-17,1.8236092042776306,Product_5910
2016-01-24,-8.663618035502026,Product_5910
2016-01-31,29.670204916609322,Product_5910
2016-02-07,-9.178905439818635,Product_5910
2016-02-14,1.8236092042776306,Product_5910
2016-02-21,-8.663618035502026,Product_5910
2016-02-28,29.670204916609322,Product_5910
2016-03-06,-9.178905439818635,Product_5910
2016-03-13,1.8236092042776306,Product_5910
2016-03-20,-8.663618035502026,Product_5910
2015-12-20,97.21361035870251,Product_3536
2015-12-27,89.3262546380908,Product_3536
2016-01-03,78.23592126795978,Product_3536
2016-01-10,88.53624355505966,Product_3536
2016-01-17,97.21361035870251,Product_3536
2016-01-24,89.3262546380908,Product_3536
2016-01-31,78.23592126795978,Product_3536
2016-02-07,88.53624355505966,Product_3536
2016-02-14,97.21361035870251,Product_3536
2016-02-21,89.3262546380908,Product_3536
2016-02-28,78.23592126795978,Product_3536
2016-03-06,88.53624355505966,Product_3536
2015-12-06,5.755083370584032,Product_2263
2015-12-13,6.2548077902559385,Product_2263
2015-12-20,30.151457396107276,Product_2263
2015-12-27,4.80648591761053,Product_2263
2016-01-03,5.755083370584032,Product_2263
2016-01-10,6.2548077902559385,Product_2263
2016-01-17,30.151457396107276,Product_2263
2016-01-24,4.80648591761053,Product_2263
2016-01-31,5.755083370584032,Product_2263
2016-02-07,6.2548077902559385,Product_2263
2016-02-14,30.151457396107276,Product_2263
2016-02-21,4.80648591761053,Product_2263
2015-08-23,7.677845299350679,Product_7556
2015-08-30,12.43310936994527,Product_7556
2015-09-06,9.967122599480206,Product_7556
2015-09-13,29.70776044335139,Product_7556
2015-09-20,7.677845299350679,Product_7556
2015-09-27,12.43310936994527,Product_7556
2015-10-04,9.967122599480206,Product_7556
2015-10-11,29.70776044335139,Product_7556
2015-10-18,7.677845299350679,Product_7556
2015-10-25,12.43310936994527,Product_7556
2015-11-01,9.967122599480206,Product_7556
2015-11-08,29.70776044335139,Product_7556
